,Date,Open,High,Low,Close,Volume,Market Cap
21,"Jul 13, 2019",11813.13,11841.96,10908.48,11392.38,"21,042,616,384","202,968,191,001"
22,"Jul 12, 2019",11354.30,11905.49,11179.14,11815.99,"23,534,692,797","210,494,417,832"
23,"Jul 11, 2019",12139.71,12144.62,11158.92,11358.66,"28,595,327,690","202,324,174,692"
24,"Jul 10, 2019",12571.54,13129.53,11710.98,12156.51,"33,627,574,244","216,515,999,522"
25,"Jul 09, 2019",12284.33,12779.13,12233.26,12573.81,"28,167,921,523","223,928,128,583"
26,"Jul 08, 2019",11446.60,12345.83,11393.37,12285.96,"23,482,551,458","218,778,355,444"
27,"Jul 07, 2019",11217.62,11541.62,11148.80,11450.85,"19,369,044,277","203,881,891,346"
28,"Jul 06, 2019",10982.54,11620.97,10982.54,11208.55,"21,092,024,306","199,546,110,914"
29,"Jul 05, 2019",11203.10,11395.66,10874.96,10978.46,"23,838,480,210","195,424,678,267"
30,"Jul 04, 2019",11972.72,12006.08,11166.57,11215.44,"25,920,294,033","199,617,404,432"
31,"Jul 03, 2019",10818.16,11968.08,10818.16,11961.27,"30,796,494,294","212,867,079,175"
32,"Jul 02, 2019",10588.68,10912.19,9737.88,10801.68,"31,015,895,223","192,206,536,806"
33,"Jul 01, 2019",10796.93,11206.44,10089.31,10583.13,"29,378,589,324","188,297,637,574"
34,"Jun 30, 2019",11931.99,12178.38,10799.01,10817.16,"27,256,473,494","192,442,065,810"
35,"Jun 29, 2019",12400.76,12400.91,11508.38,11959.37,"29,923,961,128","212,739,713,110"
36,"Jun 28, 2019",11162.17,12445.18,10914.49,12407.33,"35,087,757,766","220,681,459,666"
37,"Jun 27, 2019",13017.12,13311.14,10491.85,11182.81,"39,977,475,223","198,878,940,964"
38,"Jun 26, 2019",11778.58,13796.49,11755.60,13016.23,"45,105,733,173","231,462,117,209"
39,"Jun 25, 2019",11007.20,11790.92,11007.20,11790.92,"24,879,684,533","209,647,943,360"
40,"Jun 24, 2019",10853.74,11065.90,10610.43,11011.10,"19,271,652,365","195,762,668,679"
41,"Jun 23, 2019",10696.69,11246.14,10556.10,10855.37,"20,998,326,502","192,970,090,355"
42,"Jun 22, 2019",10175.92,11157.35,10107.04,10701.69,"29,995,204,861","190,214,124,824"
43,"Jun 21, 2019",9525.07,10144.56,9525.07,10144.56,"20,624,008,643","180,293,241,528"
44,"Jun 20, 2019",9273.06,9594.42,9232.48,9527.16,"17,846,823,784","169,304,784,791"
45,"Jun 19, 2019",9078.73,9299.62,9070.40,9273.52,"15,546,809,946","164,780,855,869"
46,"Jun 18, 2019",9335.47,9348.37,9004.90,9081.76,"15,848,210,536","161,353,637,186"
47,"Jun 17, 2019",8988.92,9416.41,8988.92,9320.35,"15,562,951,919","165,573,372,261"
48,"Jun 16, 2019",8841.44,9335.87,8814.56,8994.49,"23,348,550,311","159,769,423,370"
49,"Jun 15, 2019",8689.75,8859.13,8618.40,8838.38,"18,371,033,226","156,982,138,835"
50,"Jun 14, 2019",8230.90,8710.64,8183.39,8693.83,"19,831,162,906","154,398,880,249"
51,"Jun 13, 2019",8145.55,8311.57,8087.06,8230.92,"18,669,407,147","146,160,317,148"
52,"Jun 12, 2019",7925.43,8196.65,7862.36,8145.86,"19,034,432,883","144,634,684,711"
53,"Jun 11, 2019",8004.24,8026.39,7772.80,7927.71,"17,107,279,932","140,748,537,530"
54,"Jun 10, 2019",7692.28,8031.91,7586.73,8000.33,"18,689,275,117","142,023,351,079"
55,"Jun 09, 2019",7949.67,7975.97,7583.22,7688.08,"16,610,726,547","136,465,098,533"
56,"Jun 08, 2019",8036.77,8076.89,7837.61,7954.13,"16,522,722,810","141,172,841,635"
57,"Jun 07, 2019",7826.90,8126.15,7788.37,8043.95,"19,141,423,231","142,754,693,588"
58,"Jun 06, 2019",7819.63,7937.34,7571.47,7822.02,"19,474,611,077","138,800,725,479"
59,"Jun 05, 2019",7704.34,7901.85,7668.67,7824.23,"21,760,923,463","138,824,651,666"
60,"Jun 04, 2019",8210.99,8210.99,7564.49,7707.77,"24,609,731,549","136,742,790,469"
61,"Jun 03, 2019",8741.75,8743.50,8204.19,8208.99,"22,004,511,436","145,619,047,341"
62,"Jun 02, 2019",8565.47,8809.30,8561.24,8742.96,"20,266,216,022","155,077,231,351"
63,"Jun 01, 2019",8573.84,8625.60,8481.58,8564.02,"22,488,303,544","151,890,214,310"
64,"May 31, 2019",8320.29,8586.66,8172.55,8574.50,"25,365,190,957","152,059,886,414"
65,"May 30, 2019",8661.76,9008.31,8221.27,8319.47,"29,246,528,551","147,525,141,134"
66,"May 29, 2019",8718.59,8755.85,8482.73,8659.49,"23,473,479,966","153,537,047,655"
67,"May 28, 2019",8802.76,8807.02,8634.72,8719.96,"24,226,919,267","154,590,202,287"
68,"May 27, 2019",8674.07,8907.17,8668.70,8805.78,"27,949,839,564","156,093,754,762"
69,"May 26, 2019",8055.21,8687.52,7924.67,8673.22,"26,677,970,091","153,725,486,067"
70,"May 25, 2019",7991.89,8117.93,7965.98,8052.54,"22,256,813,107","142,708,188,838"
71,"May 24, 2019",7881.70,8140.72,7824.45,7987.37,"25,919,126,991","141,539,115,575"
72,"May 23, 2019",7677.27,7943.79,7533.20,7881.85,"24,457,107,820","139,654,107,035"
73,"May 22, 2019",7956.29,7997.61,7615.99,7680.07,"24,719,473,175","136,063,898,960"
74,"May 21, 2019",7977.97,8062.17,7843.34,7963.33,"25,127,245,056","141,065,573,610"
75,"May 20, 2019",8196.92,8200.97,7678.78,7978.31,"23,843,404,340","141,315,695,728"
76,"May 19, 2019",7267.96,8261.94,7267.96,8197.69,"25,902,422,040","145,185,076,705"
77,"May 18, 2019",7341.66,7447.27,7251.50,7271.21,"21,354,286,562","128,761,727,083"
78,"May 17, 2019",7886.93,7929.15,7038.12,7343.90,"30,066,644,905","130,034,777,633"
79,"May 16, 2019",8194.50,8320.82,7729.61,7884.91,"33,167,197,581","139,599,559,278"
80,"May 15, 2019",7989.37,8216.42,7899.11,8205.17,"28,344,112,920","145,254,332,460"
81,"May 14, 2019",7807.88,8268.71,7696.39,7994.42,"32,031,452,227","141,508,656,735"
82,"May 13, 2019",6971.18,8047.41,6898.28,7814.92,"28,677,672,181","138,316,573,807"
83,"May 12, 2019",7203.51,7503.87,6815.77,6972.37,"27,773,333,680","123,389,710,222"
84,"May 11, 2019",6379.67,7333.00,6375.70,7204.77,"28,867,562,329","127,488,435,181"
85,"May 10, 2019",6175.82,6434.62,6161.52,6378.85,"19,419,875,368","112,863,284,035"
86,"May 09, 2019",5982.32,6183.04,5982.32,6174.53,"16,784,645,411","109,238,600,750"
87,"May 08, 2019",5849.48,5989.98,5794.72,5982.46,"15,320,605,300","105,829,143,585"
88,"May 07, 2019",5745.60,5988.18,5741.40,5829.50,"18,026,409,033","103,112,368,557"
89,"May 06, 2019",5791.69,5802.96,5653.69,5746.81,"15,737,171,804","101,640,471,056"
90,"May 05, 2019",5831.07,5833.86,5708.04,5795.71,"14,808,830,723","102,494,420,158"
91,"May 04, 2019",5769.20,5886.89,5645.47,5831.17,"17,567,780,766","103,112,021,259"
92,"May 03, 2019",5505.55,5865.88,5490.20,5768.29,"18,720,780,006","101,986,240,859"
93,"May 02, 2019",5402.42,5522.26,5394.22,5505.28,"14,644,460,907","97,330,112,147"
94,"May 01, 2019",5350.91,5418.00,5347.65,5402.70,"13,679,528,236","95,501,110,091"
95,"Apr 30, 2019",5247.73,5363.26,5224.19,5350.73,"13,878,964,574","94,573,826,827"
96,"Apr 29, 2019",5284.86,5311.27,5216.49,5247.35,"13,735,490,672","92,737,510,865"
97,"Apr 28, 2019",5271.75,5326.23,5255.68,5285.14,"12,819,992,056","93,391,244,395"
98,"Apr 27, 2019",5279.47,5310.75,5233.64,5268.29,"13,111,274,675","93,086,156,556"
99,"Apr 26, 2019",5210.30,5383.63,5177.37,5279.35,"16,812,108,040","93,272,287,960"
100,"Apr 25, 2019",5466.52,5542.24,5181.34,5210.52,"15,330,283,408","92,046,492,864"
101,"Apr 24, 2019",5571.51,5642.04,5418.26,5464.87,"17,048,033,399","96,530,038,144"
102,"Apr 23, 2019",5399.37,5633.80,5389.41,5572.36,"15,867,308,108","98,417,387,004"
103,"Apr 22, 2019",5312.49,5422.69,5280.28,5399.37,"14,601,631,648","95,354,207,776"
104,"Apr 21, 2019",5335.88,5359.93,5257.34,5314.53,"13,731,844,223","93,847,052,256"
105,"Apr 20, 2019",5304.16,5358.49,5295.88,5337.89,"13,169,647,522","94,248,717,444"
106,"Apr 19, 2019",5298.15,5336.68,5233.34,5303.81,"13,780,238,655","93,638,345,002"
107,"Apr 18, 2019",5251.48,5319.99,5250.51,5298.39,"13,256,489,918","93,532,402,741"
108,"Apr 17, 2019",5236.14,5274.28,5219.21,5251.94,"12,438,480,677","92,702,617,458"
109,"Apr 16, 2019",5066.58,5238.95,5055.19,5235.56,"11,618,660,197","92,404,613,297"
110,"Apr 15, 2019",5167.32,5196.61,5024.07,5067.11,"12,290,155,061","89,422,237,603"
111,"Apr 14, 2019",5095.76,5184.02,5053.57,5167.72,"10,391,952,498","91,188,595,341"
112,"Apr 13, 2019",5088.85,5127.12,5061.59,5096.59,"10,823,289,598","89,925,574,875"
113,"Apr 12, 2019",5061.20,5103.27,4955.85,5089.54,"13,675,206,312","89,792,633,045"
114,"Apr 11, 2019",5325.08,5354.23,5017.30,5064.49,"16,555,616,019","89,341,168,457"
115,"Apr 10, 2019",5204.11,5421.65,5193.38,5324.55,"15,504,590,933","93,918,439,274"
116,"Apr 09, 2019",5289.92,5289.92,5167.42,5204.96,"14,722,104,361","91,799,330,425"
117,"Apr 08, 2019",5199.84,5318.84,5148.21,5289.77,"17,154,113,634","93,286,365,973"
118,"Apr 07, 2019",5062.79,5235.19,5050.41,5198.90,"16,655,416,140","91,674,230,186"
119,"Apr 06, 2019",5036.79,5205.82,4992.22,5059.82,"16,929,795,194","89,212,733,450"
120,"Apr 05, 2019",4922.81,5053.51,4919.49,5036.68,"16,837,325,387","88,796,118,650"
121,"Apr 04, 2019",4971.31,5063.16,4836.79,4922.80,"18,251,810,240","86,778,727,821"
122,"Apr 03, 2019",4879.96,5307.00,4876.62,4973.02,"22,899,891,582","87,655,288,145"
123,"Apr 02, 2019",4156.92,4905.95,4155.32,4879.88,"21,315,047,816","85,986,009,273"
124,"Apr 01, 2019",4105.36,4164.95,4096.90,4158.18,"10,157,794,171","73,269,368,747"
125,"Mar 31, 2019",4105.46,4113.02,4094.10,4105.40,"9,045,122,443","72,339,379,036"
126,"Mar 30, 2019",4092.14,4296.81,4053.91,4106.66,"9,732,688,060","72,355,190,645"
127,"Mar 29, 2019",4068.30,4113.50,4034.10,4098.37,"10,918,665,557","72,202,088,875"
128,"Mar 28, 2019",4087.58,4094.90,4040.27,4069.11,"9,353,915,899","71,678,998,915"
129,"Mar 27, 2019",3984.24,4087.07,3977.81,4087.07,"10,897,131,934","71,987,847,571"
130,"Mar 26, 2019",3969.23,3985.08,3944.75,3985.08,"10,707,678,815","70,184,147,203"
131,"Mar 25, 2019",4024.11,4038.84,3934.03,3963.07,"10,359,818,883","69,789,872,373"
132,"Mar 24, 2019",4035.16,4040.70,4006.19,4022.17,"9,144,851,065","70,823,042,992"
133,"Mar 23, 2019",4022.71,4049.88,4015.96,4035.83,"9,578,850,549","71,056,017,910"
134,"Mar 22, 2019",4028.51,4053.91,4021.54,4023.97,"9,252,935,969","70,840,048,102"
135,"Mar 21, 2019",4083.95,4097.36,4005.15,4029.33,"10,831,212,662","70,926,226,882"
136,"Mar 20, 2019",4070.79,4089.46,4031.11,4087.48,"10,175,916,388","71,942,444,088"
137,"Mar 19, 2019",4032.69,4082.22,4023.81,4071.19,"9,344,919,956","71,647,703,828"
138,"Mar 18, 2019",4029.97,4071.56,4009.12,4032.51,"9,646,954,186","70,958,165,407"
139,"Mar 17, 2019",4047.72,4054.12,4006.41,4025.23,"8,221,625,400","70,821,939,585"
140,"Mar 16, 2019",3963.90,4077.04,3961.66,4048.73,"9,856,166,973","71,227,967,573"
141,"Mar 15, 2019",3926.66,3968.54,3914.02,3960.91,"9,394,210,605","69,675,002,377"
142,"Mar 14, 2019",3905.58,3946.50,3901.30,3924.37,"10,480,789,570","69,024,696,307"
143,"Mar 13, 2019",3913.05,3926.60,3891.90,3906.72,"9,469,184,841","68,706,700,381"
144,"Mar 12, 2019",3903.76,3926.89,3863.56,3909.16,"9,809,887,079","68,743,000,581"
145,"Mar 11, 2019",3953.74,3966.38,3889.24,3905.23,"10,125,901,903","68,666,928,025"
146,"Mar 10, 2019",3966.17,3966.17,3924.38,3951.60,"9,713,267,607","69,475,297,370"
147,"Mar 09, 2019",3894.55,3987.24,3892.39,3963.31,"10,796,103,518","69,674,508,655"
148,"Mar 08, 2019",3913.23,3950.43,3875.23,3901.13,"10,638,638,944","68,574,579,320"
149,"Mar 07, 2019",3903.38,3939.37,3894.11,3911.48,"9,584,165,519","68,749,421,311"
150,"Mar 06, 2019",3897.08,3919.51,3871.46,3903.94,"9,175,291,529","68,609,885,776"
151,"Mar 05, 2019",3759.83,3903.92,3745.18,3896.38,"10,174,126,415","68,470,655,400"
152,"Mar 04, 2019",3845.09,3867.38,3733.75,3761.56,"9,029,175,788","66,094,551,587"
153,"Mar 03, 2019",3862.27,3875.48,3836.91,3847.18,"7,253,558,152","67,592,376,373"
154,"Mar 02, 2019",3855.32,3874.61,3832.13,3864.42,"7,578,786,076","67,888,255,371"
155,"Mar 01, 2019",3853.76,3907.80,3851.69,3859.58,"7,661,247,975","67,796,965,743"
156,"Feb 28, 2019",3848.26,3906.06,3845.82,3854.79,"8,399,767,798","67,704,774,107"
157,"Feb 27, 2019",3857.48,3888.80,3787.06,3851.05,"8,301,309,684","67,631,949,500"
158,"Feb 26, 2019",3878.70,3891.58,3837.99,3854.36,"7,931,218,996","67,683,296,223"
159,"Feb 25, 2019",3807.00,3913.71,3807.00,3882.70,"9,318,796,067","68,173,204,651"
160,"Feb 24, 2019",4145.46,4210.64,3793.71,3810.43,"10,794,227,451","66,897,483,404"
161,"Feb 23, 2019",3998.92,4166.29,3968.73,4142.53,"8,922,258,316","72,720,867,208"
162,"Feb 22, 2019",3952.41,4006.54,3950.82,4005.53,"7,826,525,254","70,308,555,857"
163,"Feb 21, 2019",4000.26,4010.01,3940.11,3954.12,"7,775,128,102","69,398,333,876"
164,"Feb 20, 2019",3946.68,4000.49,3926.25,3999.82,"8,693,373,948","70,194,350,042"
165,"Feb 19, 2019",3911.66,4010.88,3908.15,3947.09,"9,933,626,655","69,262,673,238"
166,"Feb 18, 2019",3671.37,3936.67,3669.98,3915.71,"9,908,216,640","68,704,389,994"
167,"Feb 17, 2019",3633.36,3680.54,3619.18,3673.84,"7,039,512,503","64,453,368,779"
168,"Feb 16, 2019",3615.27,3652.84,3615.27,3629.79,"5,934,744,052","63,673,369,195"
169,"Feb 15, 2019",3617.37,3647.80,3608.21,3620.81,"6,091,952,231","63,509,111,125"
170,"Feb 14, 2019",3631.17,3646.26,3607.70,3616.88,"6,271,044,418","63,434,486,052"
171,"Feb 13, 2019",3653.60,3669.75,3617.25,3632.07,"6,438,903,823","63,694,394,519"
172,"Feb 12, 2019",3642.75,3668.59,3618.56,3653.53,"6,480,384,532","64,063,755,250"
173,"Feb 11, 2019",3695.61,3695.61,3642.29,3648.43,"6,277,056,434","63,968,390,250"
174,"Feb 10, 2019",3673.20,3695.04,3640.98,3690.19,"6,282,256,903","64,694,025,951"
175,"Feb 09, 2019",3671.59,3679.94,3646.56,3671.20,"6,158,833,645","64,354,732,475"
176,"Feb 08, 2019",3401.38,3695.61,3391.02,3666.78,"7,735,623,101","64,270,269,953"
177,"Feb 07, 2019",3414.93,3427.95,3394.22,3399.47,"5,004,962,683","59,578,075,991"
178,"Feb 06, 2019",3469.09,3469.09,3398.57,3413.77,"5,482,196,038","59,821,158,612"
179,"Feb 05, 2019",3454.95,3478.15,3451.94,3466.36,"5,227,549,545","60,735,563,490"
180,"Feb 04, 2019",3467.21,3476.22,3442.59,3459.15,"5,332,718,886","60,603,083,461"
181,"Feb 03, 2019",3516.14,3521.39,3447.92,3464.01,"5,043,937,584","60,681,847,608"
182,"Feb 02, 2019",3484.63,3523.29,3467.57,3521.06,"5,071,623,601","61,675,119,055"
183,"Feb 01, 2019",3460.55,3501.95,3431.59,3487.95,"5,422,926,707","61,088,747,491"
184,"Jan 31, 2019",3485.41,3504.80,3447.92,3457.79,"5,831,198,271","60,553,903,927"
185,"Jan 30, 2019",3443.90,3495.17,3429.39,3486.18,"5,955,112,627","61,044,262,622"
186,"Jan 29, 2019",3468.87,3476.07,3400.82,3448.12,"5,897,159,493","60,371,874,099"
187,"Jan 28, 2019",3584.28,3586.75,3439.23,3470.45,"6,908,930,483","60,756,570,314"
188,"Jan 27, 2019",3604.69,3612.67,3567.25,3583.97,"5,570,752,966","62,737,274,093"
189,"Jan 26, 2019",3599.72,3654.93,3593.35,3602.46,"5,098,183,235","63,054,898,963"
190,"Jan 25, 2019",3607.39,3612.93,3575.60,3599.77,"5,265,847,539","63,000,985,908"
191,"Jan 24, 2019",3584.50,3616.09,3569.09,3600.87,"5,262,869,046","63,014,066,012"
192,"Jan 23, 2019",3605.56,3623.07,3565.31,3585.12,"5,433,755,649","62,731,361,272"
193,"Jan 22, 2019",3575.08,3620.75,3539.72,3604.58,"5,313,623,556","63,065,139,424"
194,"Jan 21, 2019",3600.37,3608.84,3558.54,3576.03,"5,004,347,059","62,559,869,612"
195,"Jan 20, 2019",3725.45,3743.39,3583.02,3601.01,"5,582,489,560","62,990,143,284"
196,"Jan 19, 2019",3652.38,3758.53,3652.38,3728.57,"5,955,691,380","65,214,103,659"
197,"Jan 18, 2019",3677.99,3682.52,3637.08,3657.84,"5,002,961,727","63,970,991,867"
198,"Jan 17, 2019",3651.87,3680.14,3621.96,3678.56,"5,464,420,383","64,327,048,255"
199,"Jan 16, 2019",3631.51,3685.78,3624.67,3655.01,"5,394,457,145","63,909,348,776"
200,"Jan 15, 2019",3704.22,3720.15,3619.95,3630.68,"5,537,192,302","63,477,817,959"
201,"Jan 14, 2019",3557.31,3727.84,3552.29,3706.05,"5,651,384,490","64,789,619,995"
202,"Jan 13, 2019",3658.87,3674.76,3544.93,3552.95,"4,681,302,466","62,106,461,671"
203,"Jan 12, 2019",3686.97,3698.98,3653.81,3661.30,"4,778,170,883","63,994,140,882"
204,"Jan 11, 2019",3674.02,3713.88,3653.07,3687.37,"5,538,712,865","64,443,301,117"
205,"Jan 10, 2019",4034.41,4064.07,3659.17,3678.92,"6,874,143,796","64,288,932,886"
206,"Jan 09, 2019",4031.55,4068.40,4022.66,4035.30,"5,115,905,225","70,508,733,459"
207,"Jan 08, 2019",4028.47,4109.02,3996.96,4030.85,"5,306,593,305","70,422,743,854"
208,"Jan 07, 2019",4078.59,4092.61,4020.89,4025.25,"5,228,625,637","70,316,305,580"
209,"Jan 06, 2019",3836.52,4093.30,3826.51,4076.63,"5,597,027,440","71,206,795,853"
210,"Jan 05, 2019",3851.97,3904.90,3836.90,3845.19,"5,137,609,824","67,157,570,935"
211,"Jan 04, 2019",3832.04,3865.93,3783.85,3857.72,"4,847,965,467","67,368,333,500"
212,"Jan 03, 2019",3931.05,3935.69,3826.22,3836.74,"4,530,215,219","66,994,920,903"
213,"Jan 02, 2019",3849.22,3947.98,3817.41,3943.41,"5,244,856,836","68,849,856,732"
214,"Jan 01, 2019",3746.71,3850.91,3707.23,3843.52,"4,324,200,990","67,098,634,181"
215,"Dec 31, 2018",3866.84,3868.74,3725.87,3742.70,"4,661,840,806","65,331,499,158"
216,"Dec 30, 2018",3822.38,3901.91,3797.22,3865.95,"4,770,578,575","67,475,512,827"
217,"Dec 29, 2018",3932.49,3963.76,3820.41,3820.41,"4,991,655,917","66,672,244,158"
218,"Dec 28, 2018",3653.13,3956.14,3642.63,3923.92,"5,631,554,348","68,471,837,969"
219,"Dec 27, 2018",3854.69,3874.42,3645.45,3654.83,"5,130,222,366","63,768,757,101"
220,"Dec 26, 2018",3819.67,3893.36,3769.86,3857.30,"5,326,547,918","67,292,819,465"
221,"Dec 25, 2018",4081.03,4089.56,3760.02,3815.49,"6,158,207,293","66,556,033,172"
222,"Dec 24, 2018",4000.33,4271.79,4000.33,4078.60,"7,240,968,501","71,137,548,589"
223,"Dec 23, 2018",4020.99,4085.72,3976.41,3998.98,"6,151,275,490","69,741,217,417"
224,"Dec 22, 2018",3898.08,4014.18,3855.74,4014.18,"5,605,823,233","69,997,508,295"
225,"Dec 21, 2018",4133.70,4198.43,3850.95,3896.54,"7,206,015,706","67,937,650,255"
226,"Dec 20, 2018",3742.20,4191.23,3728.97,4134.44,"8,927,129,279","72,078,243,771"
227,"Dec 19, 2018",3706.82,3949.32,3687.23,3745.95,"6,810,689,119","65,299,132,785"
228,"Dec 18, 2018",3544.76,3701.35,3487.17,3696.06,"5,911,325,473","64,422,587,801"
229,"Dec 17, 2018",3253.12,3597.92,3253.12,3545.86,"5,409,247,918","61,798,926,687"
230,"Dec 16, 2018",3236.27,3305.75,3233.82,3252.84,"3,744,248,994","56,685,436,644"
231,"Dec 15, 2018",3244.00,3275.38,3191.30,3236.76,"3,551,763,561","56,400,691,425"
232,"Dec 14, 2018",3311.75,3329.56,3206.54,3242.48,"4,372,763,663","56,494,379,457"
233,"Dec 13, 2018",3487.88,3489.74,3298.13,3313.68,"4,343,372,456","57,728,688,216"
234,"Dec 12, 2018",3421.46,3534.23,3413.48,3486.95,"4,139,364,829","60,741,625,426"
235,"Dec 11, 2018",3497.55,3513.18,3392.25,3424.59,"4,696,765,188","59,650,201,102"
236,"Dec 10, 2018",3612.05,3647.33,3470.14,3502.66,"5,020,968,740","61,004,445,982"
237,"Dec 09, 2018",3473.23,3685.31,3469.09,3614.23,"4,947,372,847","62,942,160,928"
238,"Dec 08, 2018",3421.91,3506.04,3350.65,3476.11,"5,305,024,497","60,531,278,392"
239,"Dec 07, 2018",3512.59,3512.59,3280.23,3419.94,"6,835,615,448","59,547,645,578"
240,"Dec 06, 2018",3754.07,3874.97,3521.10,3521.10,"5,878,333,109","61,303,965,508"
241,"Dec 05, 2018",3958.89,3969.54,3753.99,3753.99,"5,302,481,574","65,352,496,336"
242,"Dec 04, 2018",3886.29,4075.63,3832.75,3956.89,"5,028,069,239","68,878,292,608"
243,"Dec 03, 2018",4147.32,4155.98,3840.45,3894.13,"5,089,570,994","67,779,050,170"
244,"Dec 02, 2018",4200.73,4301.52,4110.98,4139.88,"5,262,697,895","72,050,487,506"
245,"Dec 01, 2018",4024.46,4309.38,3969.71,4214.67,"5,375,314,093","73,346,194,969"
246,"Nov 30, 2018",4289.09,4322.98,3942.82,4017.27,"6,048,016,717","69,904,637,061"
247,"Nov 29, 2018",4269.00,4413.02,4145.77,4278.85,"6,503,347,767","74,451,016,927"
248,"Nov 28, 2018",3822.47,4385.90,3822.47,4257.42,"7,280,280,000","74,072,560,088"
249,"Nov 27, 2018",3765.95,3862.96,3661.01,3820.72,"5,998,720,000","66,468,970,322"
250,"Nov 26, 2018",4015.07,4107.14,3643.92,3779.13,"6,476,900,000","65,739,289,046"
251,"Nov 25, 2018",3880.78,4120.87,3585.06,4009.97,"6,825,640,000","69,749,265,801"
252,"Nov 24, 2018",4347.69,4413.09,3795.16,3880.76,"4,679,500,000","67,495,633,205"
253,"Nov 23, 2018",4360.70,4396.42,4195.68,4347.11,"4,871,490,000","75,598,851,166"
254,"Nov 22, 2018",4611.57,4629.64,4365.64,4365.94,"4,569,370,000","75,919,439,809"
255,"Nov 21, 2018",4465.54,4675.73,4343.98,4602.17,"6,120,120,000","80,020,171,047"
256,"Nov 20, 2018",4863.93,4951.61,4272.11,4451.87,"8,428,290,000","77,401,044,320"
257,"Nov 19, 2018",5620.78,5620.78,4842.91,4871.49,"7,039,560,000","84,688,539,692"
258,"Nov 18, 2018",5559.74,5653.61,5559.74,5623.54,"4,159,680,000","97,753,714,643"
259,"Nov 17, 2018",5578.58,5578.58,5519.56,5554.33,"4,303,150,000","96,542,098,114"
260,"Nov 16, 2018",5645.32,5657.02,5498.94,5575.55,"5,279,320,000","96,900,828,780"
261,"Nov 15, 2018",5736.15,5774.82,5358.38,5648.03,"7,032,140,000","98,151,606,541"
262,"Nov 14, 2018",6351.24,6371.55,5544.09,5738.35,"7,398,940,000","99,712,077,259"
263,"Nov 13, 2018",6373.19,6395.27,6342.67,6359.49,"4,503,800,000","110,494,466,204"
264,"Nov 12, 2018",6411.76,6434.21,6360.47,6371.27,"4,295,770,000","110,689,666,528"
265,"Nov 11, 2018",6413.63,6423.25,6350.17,6411.27,"3,939,060,000","111,373,453,740"
266,"Nov 10, 2018",6386.13,6437.28,6385.31,6409.22,"3,705,320,000","111,326,145,314"
267,"Nov 09, 2018",6442.60,6456.46,6373.37,6385.62,"4,346,820,000","110,905,767,441"
268,"Nov 08, 2018",6522.27,6536.92,6438.53,6453.72,"4,665,260,000","112,078,367,037"
269,"Nov 07, 2018",6468.50,6552.16,6468.31,6530.14,"4,941,260,000","113,395,632,955"
270,"Nov 06, 2018",6433.38,6463.55,6408.16,6461.01,"4,700,040,000","112,095,603,776"
271,"Nov 05, 2018",6363.62,6480.59,6363.62,6419.66,"4,174,800,000","111,456,211,022"
272,"Nov 04, 2018",6365.47,6388.63,6294.57,6376.13,"4,390,020,000","110,689,215,104"
273,"Nov 03, 2018",6387.24,6400.07,6342.37,6361.26,"3,658,640,000","110,421,212,888"
274,"Nov 02, 2018",6378.92,6396.86,6327.38,6388.44,"4,234,870,000","110,880,236,966"
